"continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"Europe","United Kingdom",2022-07-31,23342984,74614,10659.143,204495,852,121.714,342376.34,1094.379,156.34,2999.37,12.496,1.785,1.02,NA,NA,12540,185.753,NA,NA,9073,134.397,NA,NA,NA,NA,NA,NA,NA,NA,150693815,53723887,50526813,40219929,15313,26135,223.22,79.58,74.84,59.58,387,3384,0.005,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,150306.1,9.45,20.42,2226.4622
"Europe","United Kingdom",2022-08-01,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,12502,185.19,NA,NA,8812,130.531,NA,NA,NA,NA,NA,NA,NA,NA,150713304,53726268,50534574,40225639,19489,25029,223.25,79.58,74.86,59.59,371,3251,0.005,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-02,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,12203,180.761,NA,NA,8544,126.561,NA,NA,NA,NA,NA,NA,NA,NA,150732196,53728983,50541617,40230999,18892,24029,223.28,79.59,74.87,59.59,356,3170,0.005,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-03,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,11796,174.732,NA,NA,8373,124.028,NA,NA,NA,NA,NA,NA,NA,NA,150752976,53731979,50549087,40237050,20780,23254,223.31,79.59,74.88,59.6,344,3124,0.005,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-04,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,11411,169.029,NA,NA,8176,121.11,NA,NA,NA,NA,NA,NA,NA,NA,150787483,53734111,50556101,40242609,34507,23784,223.36,79.6,74.89,59.61,352,2949,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-05,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,10973,162.541,NA,NA,8057,119.347,NA,NA,NA,NA,NA,NA,NA,NA,150806994,53736707,50563629,40247919,19511,23074,223.39,79.6,74.9,59.62,342,2828,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-06,23342984,0,10659.143,204495,0,121.714,342376.34,0,156.34,2999.37,0,1.785,1.02,NA,NA,10566,156.513,NA,NA,7855,116.355,NA,NA,NA,NA,NA,NA,NA,NA,150833041,53740635,50576269,40253883,26047,22077,223.43,79.61,74.92,59.63,327,2714,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-07,23399937,56953,8136.143,205144,649,92.714,343211.7,835.341,119.334,3008.889,9.519,1.36,1.03,NA,NA,10510,155.683,NA,NA,7599,112.563,NA,NA,NA,NA,NA,NA,NA,NA,150845549,53742609,50582531,40256647,12508,21676,223.45,79.61,74.93,59.63,321,2675,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,152050.5,9.5,16.75,2252.3018
"Europe","United Kingdom",2022-08-08,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.04,NA,NA,10604,157.076,NA,NA,7438,110.178,NA,NA,NA,NA,NA,NA,NA,NA,150862329,53744613,50589100,40261614,16780,21289,223.47,79.61,74.94,59.64,315,2621,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-09,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.05,NA,NA,10271,152.143,NA,NA,7324,108.489,NA,NA,NA,NA,NA,NA,NA,NA,150877864,53746565,50594973,40266231,15535,20810,223.49,79.61,74.95,59.65,308,2512,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-10,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.05,NA,NA,10120,149.906,NA,NA,7261,107.556,NA,NA,NA,NA,NA,NA,NA,NA,150893884,53748627,50600643,40271287,16020,20130,223.52,79.62,74.95,59.65,298,2378,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-11,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.04,NA,NA,9938,147.21,NA,NA,7150,105.912,NA,NA,NA,NA,NA,NA,NA,NA,150910475,53750794,50606847,40276659,16591,17570,223.54,79.62,74.96,59.66,260,2383,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-12,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.04,NA,NA,9665,143.166,NA,NA,7000,103.69,NA,NA,NA,NA,NA,NA,NA,NA,150925526,53752910,50612418,40281172,15051,16933,223.56,79.62,74.97,59.67,251,2315,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-13,23399937,0,8136.143,205144,0,92.714,343211.7,0,119.334,3008.889,0,1.36,1.04,NA,NA,9601,142.218,NA,NA,6998,103.66,NA,NA,NA,NA,NA,NA,NA,NA,150947230,53756272,50622612,40286328,21704,16313,223.6,79.63,74.99,59.68,242,2234,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-14,23445561,45624,6517.714,205780,636,90.857,343880.84,669.177,95.597,3018.218,9.328,1.333,1.05,NA,NA,9750,144.425,NA,NA,6852,101.498,NA,NA,NA,NA,NA,NA,NA,NA,150956970,53757748,50627204,40288940,9740,15917,223.61,79.63,74.99,59.68,236,2163,0.003,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,153375.1,9.52,12.65,2271.9229
"Europe","United Kingdom",2022-08-15,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.05,NA,NA,9724,144.04,NA,NA,6734,99.75,NA,NA,NA,NA,NA,NA,NA,NA,150981465,53764735,50636324,40295033,24495,17019,223.65,79.64,75.01,59.69,252,2875,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-16,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.06,NA,NA,9433,139.73,NA,NA,6555,97.098,NA,NA,NA,NA,NA,NA,NA,NA,150996250,53766874,50641720,40299682,14785,16912,223.67,79.64,75.01,59.7,251,2901,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-17,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.06,NA,NA,9048,134.027,NA,NA,6294,93.232,NA,NA,NA,NA,NA,NA,NA,NA,151011469,53769032,50646995,40304702,15219,16798,223.69,79.65,75.02,59.7,249,2915,0.004,11.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-18,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.04,NA,NA,8913,132.027,NA,NA,6051,89.633,NA,NA,NA,NA,NA,NA,NA,NA,151026215,53771034,50652349,40309372,14746,16534,223.71,79.65,75.03,59.71,245,2891,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-19,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.04,NA,NA,8516,126.146,NA,NA,5922,87.722,NA,NA,NA,NA,NA,NA,NA,NA,151040310,53773332,50657436,40313699,14095,16398,223.73,79.65,75.04,59.72,243,2917,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-20,23445561,0,6517.714,205780,0,90.857,343880.84,0,95.597,3018.218,0,1.333,1.04,NA,NA,8190,121.317,NA,NA,5717,84.685,NA,NA,NA,NA,NA,NA,NA,NA,151061845,53776910,50667539,40319134,21535,16374,223.77,79.66,75.05,59.72,243,2948,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-21,23481010,35449,5064.143,206310,530,75.714,344400.78,519.938,74.277,3025.991,7.774,1.111,1.05,NA,NA,8116,120.221,NA,NA,5551,82.226,NA,NA,NA,NA,NA,NA,NA,NA,151070146,53778336,50671638,40321218,8301,16168,223.78,79.66,75.06,59.73,239,2941,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,155399.3,9.58,19.37,2301.907
"Europe","United Kingdom",2022-08-22,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.05,NA,NA,8218,121.732,NA,NA,5331,78.967,NA,NA,NA,NA,NA,NA,NA,NA,151084016,53780324,50677172,40325628,13870,14650,223.8,79.66,75.07,59.73,217,2227,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-23,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.06,NA,NA,7753,114.844,NA,NA,5218,77.293,NA,NA,NA,NA,NA,NA,NA,NA,151098759,53782471,50682855,40330095,14743,14644,223.82,79.67,75.08,59.74,217,2228,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-24,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.07,NA,NA,7572,112.163,NA,NA,5083,75.294,NA,NA,NA,NA,NA,NA,NA,NA,151115565,53785024,50689351,40335120,16806,14871,223.85,79.67,75.09,59.75,220,2285,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-25,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.13,NA,NA,7500,111.096,NA,NA,5055,74.879,NA,NA,NA,NA,NA,NA,NA,NA,151133558,53787749,50696712,40340858,17993,15335,223.87,79.68,75.1,59.76,227,2388,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-26,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.12,NA,NA,7005,103.764,NA,NA,4895,72.509,NA,NA,NA,NA,NA,NA,NA,NA,151147578,53790320,50702139,40345035,14020,15324,223.89,79.68,75.1,59.76,227,2427,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-27,23481010,0,5064.143,206310,0,75.714,344400.78,0,74.277,3025.991,0,1.111,1.1,NA,NA,6947,102.905,NA,NA,4783,70.85,NA,NA,NA,NA,NA,NA,NA,NA,151165625,53793461,50710899,40349488,18047,14826,223.92,79.68,75.12,59.77,220,2364,0.004,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-28,23510400,29390,4198.571,206735,425,60.714,344831.88,431.069,61.581,3032.224,6.234,0.891,1.08,NA,NA,6871,101.779,NA,NA,4713,69.813,NA,NA,NA,NA,NA,NA,NA,NA,151172487,53794738,50714263,40351159,6862,14620,223.93,79.69,75.12,59.77,217,2343,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,157201.5,9.63,17.1,2328.6028
"Europe","United Kingdom",2022-08-29,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,1.07,NA,NA,6930,102.653,NA,NA,4638,68.702,NA,NA,NA,NA,NA,NA,NA,NA,151175590,53795354,50715585,40352119,3103,13082,223.93,79.69,75.12,59.77,194,2147,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-30,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,1.06,NA,NA,6930,102.653,NA,NA,4521,66.969,NA,NA,NA,NA,NA,NA,NA,NA,151190603,53797820,50721773,40356662,15013,13121,223.96,79.69,75.13,59.78,194,2193,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-08-31,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,1.04,NA,NA,6828,101.142,NA,NA,4437,65.725,NA,NA,NA,NA,NA,NA,NA,NA,151206358,53800393,50727968,40361776,15755,12970,223.98,79.69,75.14,59.79,192,2196,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-01,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,0.97,NA,NA,6733,99.735,NA,NA,4308,63.814,NA,NA,NA,NA,NA,NA,NA,NA,151217368,53802125,50731629,40365559,11010,11973,224,79.7,75.15,59.79,177,2054,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-02,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,0.93,NA,NA,6497,96.239,NA,NA,4279,63.384,NA,NA,NA,NA,NA,NA,NA,NA,151227151,53803521,50734844,40368953,9783,11368,224.01,79.7,75.15,59.8,168,1886,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-03,23510400,0,4198.571,206735,0,60.714,344831.88,0,61.581,3032.224,0,0.891,0.9,NA,NA,6322,93.647,NA,NA,4252,62.984,NA,NA,NA,NA,NA,NA,NA,NA,151242828,53806055,50742774,40372516,15677,11029,224.03,79.7,75.16,59.8,163,1799,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-04,23539613,29213,4173.286,207118,383,54.714,345260.34,428.473,61.21,3037.842,5.618,0.803,0.87,NA,NA,6359,94.195,NA,NA,4184,61.977,NA,NA,NA,NA,NA,NA,NA,NA,151248820,53806963,50745901,40373987,5992,10905,224.04,79.7,75.17,59.81,162,1746,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,157824.1,9.62,6.5,2337.8252
"Europe","United Kingdom",2022-09-05,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.84,NA,NA,6363,94.254,NA,NA,4126,61.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,53807630,50747621,NA,NA,NA,NA,79.7,75.17,NA,NA,1754,0.003,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-06,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.8,NA,NA,6257,92.684,NA,NA,4085,60.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,53808189,50749294,NA,NA,NA,NA,79.71,75.17,NA,NA,1481,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-07,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.77,NA,NA,6078,90.033,NA,NA,4047,59.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,53808854,50750722,NA,NA,NA,NA,79.71,75.18,NA,NA,1209,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-08,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.77,NA,NA,6022,89.203,NA,NA,4021,59.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,53809727,50752513,NA,NA,NA,NA,79.71,75.18,NA,NA,1086,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-09,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.77,NA,NA,5915,87.618,NA,NA,3965,58.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,53810757,50754555,NA,NA,NA,NA,79.71,75.18,NA,NA,1034,0.002,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-10,23539613,0,4173.286,207118,0,54.714,345260.34,0,61.21,3037.842,0,0.803,0.76,NA,NA,5752,85.204,NA,NA,3918,58.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,53812756,50760564,NA,NA,NA,NA,79.71,75.19,NA,NA,957,0.001,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-11,23568556,28943,4134.714,207442,324,46.286,345684.84,424.513,60.645,3042.594,4.752,0.679,0.76,NA,NA,5784,85.678,NA,NA,3926,58.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,53813491,50762968,NA,NA,NA,NA,79.71,75.19,NA,NA,933,0.001,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,159481.89,9.65,15.73,2362.3818
"Europe","United Kingdom",2022-09-12,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.75,NA,NA,5725,84.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-13,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.74,NA,NA,5677,84.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-14,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.73,NA,NA,5596,82.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-15,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.74,NA,NA,5625,83.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-16,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.75,NA,NA,5591,82.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-17,23568556,0,4134.714,207442,0,46.286,345684.84,0,60.645,3042.594,0,0.679,0.76,NA,NA,5487,81.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-18,23600368,31812,4544.571,207747,305,43.571,346151.44,466.593,66.656,3047.068,4.473,0.639,0.76,NA,NA,5585,82.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,160904.89,9.68,13.28,2383.4607
"Europe","United Kingdom",2022-09-19,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.76,NA,NA,5751,85.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-20,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.77,NA,NA,5906,87.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-21,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.77,NA,NA,6199,91.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-22,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.78,NA,NA,6480,95.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-23,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.79,NA,NA,6735,99.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
"Europe","United Kingdom",2022-09-24,23600368,0,4544.571,207747,0,43.571,346151.44,0,66.656,3047.068,0,0.639,0.8,NA,NA,6950,102.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,67508936,NA,NA,NA,NA
